dataVersion,playerId,username,stageName,stageType,isStageUnlock,stageClearTimes,bestPlayerStar,bestPlayerScore,bestPlayerClearTime
Version-2,6a659400ff79bf083c52a07e,TRANPHUDINH,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a659400ff79bf083c52a07e,TRANPHUDINH,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Game Introduction (Tutorial),Basic,True,1,4,7000,392
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Version Control and Git (Tutorial),Basic,True,4,4,3000,45
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Create Local Repository (Tutorial),Basic,True,2,4,4000,33
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Basic Staging Area (Tutorial),Basic,True,2,4,5000,59
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Advanced Staging Area (Tutorial),Basic,True,1,4,6000,253
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Creating First Version (Tutorial),Basic,True,1,4,16000,394
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Switching Project Versions (Tutorial),Basic,True,2,4,8000,199
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Git Branching Basics (Tutorial),Branch,True,2,4,9000,236
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Fast-Forward Merging (Tutorial),Branch,True,1,4,6000,380
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Auto Merging (Tutorial),Branch,True,1,3,7750,483
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Merge Conflicts (Tutorial),Branch,True,1,3,6750,446
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Create Remote Repository (Tutorial),Remote,True,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Game Introduction (Practice),Basic,True,1,4,7000,53
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Version Control and Git (Practice),Basic,True,1,4,7000,104
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Create Local Repository (Practice),Basic,True,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Basic Staging Area (Practice),Basic,True,2,4,3000,45
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Advanced Staging Area (Practice),Basic,True,1,4,3000,130
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Creating First Version (Practice),Basic,True,1,4,8000,134
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Switching Project Versions (Practice),Basic,True,1,3,6750,211
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Git Branching Basics (Practice),Branch,True,1,3,8750,320
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Fast-Forward Merging (Practice),Branch,True,1,4,7000,262
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Auto Merging (Practice),Branch,True,1,3,5750,288
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Merge Conflicts (Practice),Branch,True,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Create Remote Repository (Practice),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Push to Remote Branches (Practice),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Keep Branches in Sync (Practice),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Preparation for Merging (Practice),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a65970bff79bf083c52a0d6,nguyenhoanthong,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Game Introduction (Tutorial),Basic,True,2,4,7000,46
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Version Control and Git (Tutorial),Basic,True,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Create Local Repository (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Basic Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Advanced Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Creating First Version (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Switching Project Versions (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Git Branching Basics (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Fast-Forward Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Auto Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Merge Conflicts (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Create Remote Repository (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Game Introduction (Practice),Basic,True,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Version Control and Git (Practice),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Create Local Repository (Practice),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Basic Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Advanced Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Creating First Version (Practice),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Switching Project Versions (Practice),Basic,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Git Branching Basics (Practice),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Fast-Forward Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Auto Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Merge Conflicts (Practice),Branch,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Create Remote Repository (Practice),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Push to Remote Branches (Practice),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Keep Branches in Sync (Practice),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Preparation for Merging (Practice),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a65bdbbff79bf083c52a4a5,lamminhthien,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Game Introduction (Tutorial),Basic,True,1,4,7000,76
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Version Control and Git (Tutorial),Basic,True,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Create Local Repository (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Basic Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Advanced Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Creating First Version (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Switching Project Versions (Tutorial),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Git Branching Basics (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Fast-Forward Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Auto Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Merge Conflicts (Tutorial),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Create Remote Repository (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Game Introduction (Practice),Basic,True,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Version Control and Git (Practice),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Create Local Repository (Practice),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Basic Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Advanced Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Creating First Version (Practice),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Switching Project Versions (Practice),Basic,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Git Branching Basics (Practice),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Fast-Forward Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Auto Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Merge Conflicts (Practice),Branch,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Create Remote Repository (Practice),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Push to Remote Branches (Practice),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Keep Branches in Sync (Practice),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Preparation for Merging (Practice),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a65bedfff79bf083c52a4ed,Le Nguyen Minh Tan,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Game Introduction (Tutorial),Basic,True,1,4,7000,59
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Version Control and Git (Tutorial),Basic,True,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Create Local Repository (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Basic Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Advanced Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Creating First Version (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Switching Project Versions (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Git Branching Basics (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Fast-Forward Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Auto Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Merge Conflicts (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Create Remote Repository (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Game Introduction (Practice),Basic,True,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Version Control and Git (Practice),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Create Local Repository (Practice),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Basic Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Advanced Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Creating First Version (Practice),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Switching Project Versions (Practice),Basic,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Git Branching Basics (Practice),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Fast-Forward Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Auto Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Merge Conflicts (Practice),Branch,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Create Remote Repository (Practice),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Push to Remote Branches (Practice),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Keep Branches in Sync (Practice),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Preparation for Merging (Practice),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a65c060ff79bf083c52a599,NguyenDuyTan,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Game Introduction (Tutorial),Basic,True,1,3,6750,67
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Version Control and Git (Tutorial),Basic,True,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Create Local Repository (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Basic Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Advanced Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Creating First Version (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Switching Project Versions (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Git Branching Basics (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Fast-Forward Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Auto Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Merge Conflicts (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Create Remote Repository (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Game Introduction (Practice),Basic,True,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Version Control and Git (Practice),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Create Local Repository (Practice),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Basic Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Advanced Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Creating First Version (Practice),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Switching Project Versions (Practice),Basic,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Git Branching Basics (Practice),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Fast-Forward Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Auto Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Merge Conflicts (Practice),Branch,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Create Remote Repository (Practice),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Push to Remote Branches (Practice),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Keep Branches in Sync (Practice),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Preparation for Merging (Practice),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a65c156ff79bf083c52a633,HuynhThienSonTTA,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Game Introduction (Tutorial),Basic,True,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Version Control and Git (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Create Local Repository (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Basic Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Advanced Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Creating First Version (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Switching Project Versions (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Git Branching Basics (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Fast-Forward Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Auto Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Merge Conflicts (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Create Remote Repository (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Game Introduction (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Version Control and Git (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Create Local Repository (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Basic Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Advanced Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Creating First Version (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Switching Project Versions (Practice),Basic,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Git Branching Basics (Practice),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Fast-Forward Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Auto Merging (Practice),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Merge Conflicts (Practice),Branch,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Create Remote Repository (Practice),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Push to Remote Branches (Practice),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Keep Branches in Sync (Practice),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Preparation for Merging (Practice),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Creating a Pull Request (Practice),Remote,False,0,0,0,0
Version-2,6a65c172ff79bf083c52a645,ninhbeta,Review and Merge Pull Requests (Practice),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Game Introduction (Tutorial),Basic,True,3,4,7000,39
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Version Control and Git (Tutorial),Basic,True,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Create Local Repository (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Basic Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Advanced Staging Area (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Creating First Version (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Switching Project Versions (Tutorial),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Git Branching Basics (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Fast-Forward Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Auto Merging (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Merge Conflicts (Tutorial),Branch,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Create Remote Repository (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Push to Remote Branches (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Keep Branches in Sync (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Preparation for Merging (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Creating a Pull Request (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Review and Merge Pull Requests (Tutorial),Remote,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Game Introduction (Practice),Basic,True,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Version Control and Git (Practice),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Create Local Repository (Practice),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Basic Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Advanced Staging Area (Practice),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Creating First Version (Practice),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Switching Project Versions (Practice),Basic,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Git Branching Basics (Practice),Branch,False,0,0,0,0
Version-2,6a65c192ff79bf083c52a665,dinhminhven,Fast-Forward Merging (Practice),Branch,False,0,0,0,0
